openalex_id	university	title	keep	pdf_url	status	detail	timestamp
W4297909582	UMA	Correction to: Integrating Social Assistive Robots, IoT, Virtual Communities and Smart Objects to Assist at-Home Independently Living Elders: the MoveCare Project	no	https://doi.org/10.1007/s12369-022-00885-y	SKIPPED	keep != yes	2026-03-29T13:46:10.110664
W1848449021	UMA	Evaluation of using semi-autonomy features in mobile robotic telepresence systems	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110670
W1936293016	UMA	Progress in RoboComp	no	https://rua.ua.es/dspace/bitstream/10045/26261/1/JoPhA_07_01_06.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110676
W2168124731	UMA	Using multicore processors to parallelize 3D point cloud registration with the Coarse Binary Cubes method	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110681
W2959267234	UMA	Socially acceptable approach to humans by a mobile robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110686
W2111942051	UMA	Large area smart tactile sensor for rescue robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110693
W4413252061	UMA	Three-dimensional optofluidic control using reconfigurable thermal barriers	no	https://www.nature.com/articles/s41566-025-01731-z.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110698
W4390344760	UMA	Teacher Digital Competence Analysis in Block Programming Applied to Educational Robotics	no	https://www.mdpi.com/2071-1050/16/1/275/pdf?version=1703741442	SKIPPED	keep != yes	2026-03-29T13:46:10.110703
W4403969462	UMA	Gated off-site radical injection: Bidirectional conductance modulation in single-molecule junctions	no	https://doi.org/10.1126/sciadv.adp7307	SKIPPED	keep != yes	2026-03-29T13:46:10.110708
W4402915009	UMA	An User-Centered Evaluation of Two Socially Assistive Robots Integrated in a Retirement Home	no	https://link.springer.com/content/pdf/10.1007/s12369-024-01175-5.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110714
W2621668100	UMA	Slide-Down Prevention for Wheeled Mobile Robots on Slopes	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110719
W2000685712	UMA	Auto-guided movements on Minimally Invasive Surgery for surgeon assistance	no	https://hdl.handle.net/10630/33649	SKIPPED	keep != yes	2026-03-29T13:46:10.110724
W2096751574	UMA	A CBR approach to Behaviour-Based Navigation for an Autonomous Mobile Robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110729
W2109340274	UMA	Fuzzy modeling of natural terrain elevation from a 3D scanner point cloud	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110751
W2244505696	UMA	Improving The Static Stability Of A Mobile Manipulator Using Its End Effector In Contact With The Ground	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110769
W2564654982	UMA	Online estimation of rollator user condition using spatiotemporal gait parameters	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110776
W2805739846	UMA	Using physical quantities in robot software models	no	https://hdl.handle.net/10630/15885	SKIPPED	keep != yes	2026-03-29T13:46:10.110781
W1499842631	UMA	Data-and Model-driven Attention Mechanism for Autonomous Visual Landmark Acquisition	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110786
W2138314018	UMA	The Trajectory Parameter Space (TP-Space): A New Space Representation for Non-Holonomic Mobile Robot Reactive Navigation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110791
W4285676368	UMA	Numerical validation of simple non-stationary models for self-propelled pitching foils	no	https://ars.els-cdn.com/content/image/1-s2.0-S0029801822012987-ga1_lrg.jpg	SKIPPED	keep != yes	2026-03-29T13:46:10.110796
W4394602947	UMA	The Town Crier: A Use-Case Design and Implementation for a Socially Assistive Robot in Retirement Homes	no	https://www.mdpi.com/2218-6581/13/4/61/pdf?version=1712711604	SKIPPED	keep != yes	2026-03-29T13:46:10.110840
W4297094111	UMA	Scheduling of Missions with Constrained Tasks for Heterogeneous Robot Systems	no	https://arxiv.org/pdf/2209.14040	SKIPPED	keep != yes	2026-03-29T13:46:10.110847
W4392373305	UMA	Revealing the characteristics of the dark GRB 150309A: Dust extinguished or high-<i>z</i>?	no	https://www.aanda.org/articles/aa/pdf/2024/03/aa46042-23.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110852
W2036554457	UMA	Compact low resolution spectrograph, an imaging and long slit spectrograph for robotic telescopes	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110858
W2067671854	UMA	Terrace climbing of the Alacrane mobile robot with cooperation of its onboard arm	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110863
W3197488666	UMA	A Redundant Configuration of Four Low-Cost GNSS-RTK Receivers for Reliable Estimation of Vehicular Position and Posture	no	https://www.mdpi.com/1424-8220/21/17/5853/pdf?version=1630487762	SKIPPED	keep != yes	2026-03-29T13:46:10.110867
W4242353886	UMA	Towards Odor-Sensitive Mobile Robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110873
W2734593405	UMA	A robotic experiment toward understanding human gas-source localization strategies	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110877
W2796419279	UMA	Natural locomotion based on a reduced set of inertial sensors: Decoupling body and head directions indoors	no	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0195191&type=printable	SKIPPED	keep != yes	2026-03-29T13:46:10.110882
W2619236787	UMA	Speed Planning Method for Mobile Robots Under Motion Constraints	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110888
W2969235778	UMA	A Multi-Actor Framework Centered around an Assistive Mobile Robot for Elderly People Living Alone	no	http://hdl.handle.net/2434/650675	SKIPPED	keep != yes	2026-03-29T13:46:10.110893
W2990981486	UMA	A Foundation for the Composition of Multilevel Domain-Specific Languages	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110898
W3012972452	UMA	Proposal and testing goals-guided interaction for occasional users	no	https://hcis-journal.springeropen.com/track/pdf/10.1186/s13673-020-0209-2.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110902
W3047245820	UMA	Efficient Geometrical Clock Synchronization for Pairwise Sensor Systems	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110908
W4382025154	UMA	Unsteady Propulsion of a Two-Dimensional Flapping Thin Airfoil in a Pulsating Stream	no	https://idus.us.es/bitstream/11441/152360/1/AIAAJ_2023_Ollero_Unsteady.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110912
W2058111659	UMA	Robotic system for single incision laparoscopic surgery	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110918
W3211243094	UMA	What is my Robot Doing? Remote Supervision to Support Robots for Older Adults Independent Living: a Field Study	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110922
W3217809782	UMA	Modeling and verification of the Multi-connection Tactile Internet Protocol	no	https://dl.acm.org/doi/pdf/10.1145/3479242.3487328	SKIPPED	keep != yes	2026-03-29T13:46:10.110927
W1970721137	UMA	Architecture for a robot learning by imitation system	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110933
W1559440266	UMA	A guided learning strategy for vision based navigation of 4-legged robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110937
W2101980553	UMA	A Metrics Review for Performance Evaluation on Assisted Wheelchair Navigation	no	https://hdl.handle.net/2117/11055	SKIPPED	keep != yes	2026-03-29T13:46:10.110942
W2130047041	UMA	Mobile robot ego-motion estimation by proprioceptive sensor fusion	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110947
W2986865858	UMA	Rapid end-of-arm-tooling manufacturing of vacuum grippers	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110951
W4402836271	UMA	Educational robotics and primary school mathematics teaching: An analysis of pre-service teachers didactic-mathematical knowledge	no	https://www.ejmste.com/download/educational-robotics-and-primary-school-mathematics-teaching-an-analysis-of-pre-service-teachers-15199.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110955
W4402923346	UMA	BASEPROD: The Bardenas Semi-Desert Planetary Rover Dataset	no	https://www.nature.com/articles/s41597-024-03881-1.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.110962
W4309323793	UMA	Sigma-FP: Robot Mapping of 3D Floor Plans With an RGB-D Camera Under Uncertainty	no	https://hdl.handle.net/10630/26928	SKIPPED	keep != yes	2026-03-29T13:46:10.110968
W2174989668	UMA	BRAIN-COMPUTER INTERFACE: COMPARISON OF TWO CONTROL MODES TO DRIVE A VIRTUAL ROBOT	no	https://hal.science/hal-04610017	SKIPPED	keep != yes	2026-03-29T13:46:10.110973
W4312942243	UMA	Optimal and Risk-Aware Path Planning considering Localization Uncertainty for Space Exploration Rovers	no	https://orbilu.uni.lu/handle/10993/57807	SKIPPED	keep != yes	2026-03-29T13:46:10.110978
W4401113728	UMA	A novel testbed for evaluating ROS 2 robot swarm wireless communications	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110984
W2125888704	UMA	A heterogeneity-enabled development system for educational mechatronics	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110988
W4321609822	UMA	Certifiable Solver for Real-Time N-View Triangulation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.110993
W4396633460	UMA	IT-2 Fuzzy Control and Behavioral Approach Navigation System for Holonomic 4WD/4WS Agricultural Robot	no	https://univagora.ro/jour/index.php/ijccc/article/download/6420/2082	SKIPPED	keep != yes	2026-03-29T13:46:10.110997
W1986142766	UMA	Reactive adapted assistance for wheelchair navigation based on a standard skill profile	no	http://hdl.handle.net/10630/8614	SKIPPED	keep != yes	2026-03-29T13:46:10.111003
W4403677970	UMA	A Multipurpose Interface for Close- and Far-Proximity Control of Mobile Collaborative Robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111009
W4312204921	UMA	Optimal path planning using a continuous anisotropic model for navigation on irregular terrains	no	https://link.springer.com/content/pdf/10.1007/s11370-022-00450-6.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.111014
W4366989942	UMA	Multi-stage warm started optimal motion planning for over-actuated mobile platforms	no	https://link.springer.com/content/pdf/10.1007/s11370-023-00461-x.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.111019
W2965079962	UMA	Feasibility study: Towards Estimation of Fatigue Level in Robot-Assisted Exercise for Cardiac Rehabilitation	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111025
W3043912038	UMA	Statistical Study of the Performance of Recursive Bayesian Filters with Abnormal Observations from Range Sensors	no	https://doi.org/10.3390/s20154159	SKIPPED	keep != yes	2026-03-29T13:46:10.111030
W2039278937	UMA	Explicit coordinated localization using common visual objects	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111035
W2071328791	UMA	Finite element analysis of tactile sensors made with screen printing technology	no	https://hdl.handle.net/10630/32625	SKIPPED	keep != yes	2026-03-29T13:46:10.111040
W2078585759	UMA	Recipes for designing high-performance and robust software for robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111044
W2104254857	UMA	Evaluation of a low cost piezorresistive material for high resolution tactile sensors	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111049
W2117487630	UMA	Automatic vergence control based on hierarchical segmentation of stereo pairs	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111054
W2154991355	UMA	A Study on Human Performance in a Cooperative Local Navigation Robotic System	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111058
W2156245800	UMA	Integrating Heterogeneous Robotic Software	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111063
W2167631415	UMA	Foundations of Parameterized Trajectoriesbased Space Transformations for Obstacle Avoidance	no	https://www.intechopen.com/citation-pdf-url/5351	SKIPPED	keep != yes	2026-03-29T13:46:10.111067
W4392372327	UMA	The Town Crier: a Use Case Design and Implementation for a Socially Assistive Robot in Retirement Homes	no	https://www.preprints.org/manuscript/202402.1568/v1/download	SKIPPED	keep != yes	2026-03-29T13:46:10.111072
W4414183945	UMA	Enhancing Robotics Education Through XR Simulation: Insights from the X-RAPT Training Framework	no	https://www.mdpi.com/2076-3417/15/18/10020/pdf?version=1757752359	SKIPPED	keep != yes	2026-03-29T13:46:10.111092
W1967731598	UMA	Implicit robot coordination using Case-Based Reasoning behaviors	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111099
W2061101207	UMA	Visual perception system for a social robot	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111103
W4200257664	UMA	Analysis of Light Grip Influence on Standing Posture	no	https://www.mdpi.com/1424-8220/21/24/8191/pdf?version=1638955806	SKIPPED	keep != yes	2026-03-29T13:46:10.111107
W4362642388	UMA	COROB-X: A Cooperative robot team for the exploration of lunar skylights	no	https://doi.org/10.5281/zenodo.7805218	SKIPPED	keep != yes	2026-03-29T13:46:10.111112
W4394995580	UMA	Field Report on Experimental Comparison of a WiFi Mesh Network Against Commercial 5G in an Underground Disaster Environment	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111117
W4401510584	UMA	SPIN-Based Linear Temporal Logic Path Planning for Ground Vehicle Missions with Motion Constraints on Digital Elevation Models	no	https://www.mdpi.com/1424-8220/24/16/5166/pdf?version=1723278915	SKIPPED	keep != yes	2026-03-29T13:46:10.111122
W4402978531	UMA	Swarm Robot Communications in ROS 2: An Experimental Study	no	https://doi.org/10.1109/access.2024.3470254	SKIPPED	keep != yes	2026-03-29T13:46:10.111128
W4404592756	UMA	Design of a Cyber-Physical System-of-Systems Architecture for Elderly Care at Home	no	https://doi.org/10.3390/electronics13234583	SKIPPED	keep != yes	2026-03-29T13:46:10.111133
W4411674227	UMA	CRDT-based knowledge synchronisation in an Internet of Robotics Things ecosystem for Ambient Assisted Living	no	https://doi.org/10.1016/j.cviu.2025.104437	SKIPPED	keep != yes	2026-03-29T13:46:10.111138
W4311012108	UMA	Sensors Technology for Medical Robotics	no	https://www.mdpi.com/1424-8220/22/23/9290/pdf?version=1669711703	SKIPPED	keep != yes	2026-03-29T13:46:10.111144
W4389617589	UMA	The Place of Descriptive Geometry in the Face of Industry 4.0 Challenges	no	https://www.mdpi.com/2073-8994/15/12/2190/pdf?version=1702372514	SKIPPED	keep != yes	2026-03-29T13:46:10.111149
W1972610111	UMA	GlSch	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111154
W2140758939	UMA	Recent GRBs Observed with the 1.23 m CAHA Telescope and the Status of Its Upgrade	no	https://downloads.hindawi.com/journals/aa/2010/701534.pdf	SKIPPED	keep != yes	2026-03-29T13:46:10.111158
W3134645204	UMA	An Analytical Solution to the IMU Initialization Problem for Visual-Inertial Systems	no	https://arxiv.org/pdf/2103.03389	SKIPPED	keep != yes	2026-03-29T13:46:10.111166
W3197654718	UMA	International Workshop on Variability Management for Modern Technologies (VM4ModernTech 2021)	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111171
W4233275118	UMA	NavCue: Context immersive navigation assistance for blind travelers	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111176
W4294280984	UMA	Towards Scalable Multi-robot Systems by Partitioning the Task Domain	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111180
W4310989641	UMA	Estimation of the Interaction Forces in a Compliant pHRI Gripper	no	https://www.mdpi.com/2075-1702/10/12/1128/pdf?version=1669862142	SKIPPED	keep != yes	2026-03-29T13:46:10.111185
W53669382	UMA	The SENA robotic wheelchair project	no	https://doi.org/10.2507/daaam.scibook.2006.20	SKIPPED	keep != yes	2026-03-29T13:46:10.111190
W4413104384	UMA	The IoRT-in-Hand: Tele-Robotic Echography and Digital Twins on Mobile Devices	no	https://www.mdpi.com/1424-8220/25/16/4972/pdf?version=1754994120	SKIPPED	keep != yes	2026-03-29T13:46:10.111195
W4413232072	UMA	Game‐Based Learning in Mobile Robotics: Teaching ROS2 Through a Competitive Game	no	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cae.70071	SKIPPED	keep != yes	2026-03-29T13:46:10.111200
W4414037765	UMA	Experimental aerodynamic analysis of finite flapping wings with chordwise flexibility	no	https://doi.org/10.1063/5.0283561	SKIPPED	keep != yes	2026-03-29T13:46:10.111206
W4415932800	UMA	A Systematic Review and Bibliometric Analysis of Studies on Generation Z and the Hotel Industry: Past, Present and Future Agenda	no	https://doi.org/10.3390/systems13110989	SKIPPED	keep != yes	2026-03-29T13:46:10.111211
W2295968420	UMA	The Shared Control Paradigm for Assistive and Rehabilitation Robots	no		SKIPPED	keep != yes	2026-03-29T13:46:10.111217
W4288047762	UMA	Fuselage Aerodynamics and Weight Trade-Off at Low-Speed Ornithopter Flight	no	https://zenodo.org/record/7092278	SKIPPED	keep != yes	2026-03-29T13:46:10.111221
W4385350906	UMA	Narrativas antropológicas de la alteridad maquínica en los albores de las teorías poshumanas y transhumanas. Una primera aproximación desde el cine y las series streaming	no	https://raco.cat/index.php/Artnodes/article/download/n32-rios/513091	SKIPPED	keep != yes	2026-03-29T13:46:10.111226
